Type,Weight,Elevators,Winglets,theta,rou,result
C,65,55,1,50,85,43.5
C,65,60,1,50,85,41.6
C,65,65,1,50,85,39.1
C,65,70,1,50,85,36.8
C,65,75,1,50,85,34.1
C,60,20,1,50,85,44.0
C,60,25,1,50,85,46.3
C,60,30,1,50,85,47.4
C,60,35,1,50,85,47.9
C,60,40,1,50,85,47.5
C,60,45,1,50,85,46.5
C,60,50,1,50,85,44.8
C,60,55,1,50,85,42.9
C,60,60,1,50,85,40.6
C,60,65,1,50,85,38.1
C,60,70,1,50,85,35.4
C,60,75,1,50,85,32.6
C,55,15,1,50,85,41.2
C,55,20,1,50,85,44.6
C,55,25,1,50,85,46.7
C,55,30,1,50,85,47.8
C,55,35,1,50,85,48.0
C,55,40,1,50,85,47.3
C,55,45,1,50,85,46.1
C,55,50,1,50,85,44.2
C,55,55,1,50,85,42.0
C,55,60,1,50,85,39.5
C,55,65,1,50,85,36.6
C,50,15,1,50,85,41.8
C,50,20,1,50,85,45.1
C,50,25,1,50,85,47.0
C,50,30,1,50,85,48.0
C,50,35,1,50,85,48.0
C,50,40,1,50,85,47.2
C,50,45,1,50,85,45.5
C,50,50,1,50,85,43.5
C,50,55,1,50,85,41.0
C,50,60,1,50,85,38.0
C,45,15,1,50,80,42.6
C,45,20,1,50,80,45.3
C,45,25,1,50,80,47.0
C,45,30,1,50,80,47.5
C,45,35,1,50,80,47.1
C,45,40,1,50,80,46.0
C,45,45,1,50,80,44.2
C,45,50,1,50,80,41.7
C,45,55,1,50,80,38.9
C,45,60,1,50,80,35.7
C,40,15,1,50,80,43.0
C,40,20,1,50,80,45.9
C,40,25,1,50,80,47.3
C,40,30,1,50,80,47.6
C,40,35,1,50,80,46.9
C,40,40,1,50,80,45.5
C,40,45,1,50,80,43.2
C,40,50,1,50,80,40.4
C,35,15,1,50,80,43.6
C,35,20,1,50,80,46.3
C,35,25,1,50,80,47.6
C,35,30,1,50,80,47.7
C,35,35,1,50,80,46.6
C,35,40,1,50,80,44.8
C,35,45,1,50,80,42.3
C,35,50,1,50,80,39.0
C,30,15,1,50,80,44.1
C,30,20,1,50,80,46.7
C,30,25,1,50,80,47.9
C,30,30,1,50,80,47.6
C,30,35,1,50,80,46.2
C,30,40,1,50,80,43.9
C,30,45,1,50,80,40.8
C,30,50,1,50,80,37.0
C,25,5,1,50,80,34.7
C,25,10,1,50,80,40.5
C,25,15,1,50,80,44.7
C,25,20,1,50,80,47.1
C,25,25,1,50,80,48.0
C,25,30,1,50,80,47.4
C,25,35,1,50,80,45.6
C,25,40,1,50,80,42.7
C,20,10,1,50,75,41.1
C,20,15,1,50,75,45.0
C,20,20,1,50,75,47.1
C,20,25,1,50,75,47.4
C,20,30,1,50,75,46.4
C,20,35,1,50,75,44.0
C,20,40,1,50,75,40.5
C,15,10,1,50,75,41.8
C,15,15,1,50,75,45.6
C,15,20,1,50,75,47.4
C,15,25,1,50,75,47.4
C,15,30,1,50,75,45.7
C,15,35,1,50,75,42.7
C,15,40,1,50,75,38.3
C,10,10,1,50,75,42.5
C,10,15,1,50,75,46.2
C,10,20,1,50,75,47.6
C,10,25,1,50,75,47.2
C,10,30,1,50,75,44.8
C,10,35,1,50,75,40.8
C,10,40,1,50,75,35.1
C,5,10,1,50,75,43.2
C,5,15,1,50,75,46.7
C,5,20,1,50,75,47.8
C,5,25,1,50,75,46.6
C,5,30,1,50,75,43.4
C,5,35,1,50,75,38.1
C,0,10,1,50,75,44.1
C,0,15,1,50,75,47.3
C,0,20,1,50,75,47.8
C,0,25,1,50,75,45.7
C,0,30,1,50,75,41.2
C,0,35,1,50,75,33.5
C,0,10,1,45,75,37.8
C,0,15,1,45,75,43.9
C,0,20,1,45,75,46.6
C,0,25,1,45,75,46.5
C,0,30,1,45,75,44.2
C,0,35,1,45,75,39.6
C,0,10,1,45,85,37.0
C,0,15,1,45,85,44.4
C,0,20,1,45,85,47.7
C,0,25,1,45,85,47.9
C,0,30,1,45,85,45.5
C,0,35,1,45,85,40.7
C,0,40,1,45,85,32.7
C,100,30,1,45,105,37.6
C,100,35,1,45,105,41.8
C,100,40,1,45,105,44.6
C,100,45,1,45,105,46.3
C,100,50,1,45,105,47.4
C,100,55,1,45,105,47.7
C,100,60,1,45,105,47.4
C,100,65,1,45,105,46.8
C,100,70,1,45,105,45.9
C,100,75,1,45,105,44.7
C,100,80,1,45,105,43.4
C,100,85,1,45,105,42.1
C,100,90,1,45,105,40.5
C,100,95,1,45,105,39.0
C,100,100,1,45,105,37.3
C,95,90,1,45,105,39.6
C,90,35,1,45,105,43.3
C,90,40,1,45,105,45.7
C,90,45,1,45,105,47.3
C,90,50,1,45,105,47.9
C,90,55,1,45,105,47.7
C,90,60,1,45,105,47.4
C,90,65,1,45,105,46.5
C,90,70,1,45,105,45.3
C,90,75,1,45,105,44.0
C,90,80,1,45,105,42.2
C,85,35,1,45,105,44.0
C,85,40,1,45,105,46.4
C,85,45,1,45,105,47.6
C,85,50,1,45,105,48.0
C,85,55,1,45,105,47.9
C,85,60,1,45,105,47.1
C,85,65,1,45,105,46.2
C,85,70,1,45,105,44.7
C,85,75,1,45,105,43.3
C,80,30,1,45,100,41.4
C,80,35,1,45,100,44.7
C,80,40,1,45,100,46.5
C,80,45,1,45,100,47.5
C,80,50,1,45,100,47.6
C,80,55,1,45,100,47.4
C,80,60,1,45,100,46.4
C,80,65,1,45,100,45.3
C,80,70,1,45,100,43.9
C,80,30,1,45,95,41.6
C,80,35,1,45,95,44.4
C,80,40,1,45,95,46.0
C,80,45,1,45,95,46.8
C,80,50,1,45,95,47.0
C,80,55,1,45,95,46.6
C,80,60,1,45,95,45.9
C,80,65,1,45,95,44.6
C,80,70,1,45,95,43.3
C,75,30,1,45,100,42.4
C,75,35,1,45,100,45.2
C,75,40,1,45,100,47.0
C,75,45,1,45,100,47.8
C,75,50,1,45,100,47.8
C,75,55,1,45,100,47.2
C,75,60,1,45,100,46.1
C,75,65,1,45,100,44.8
C,75,70,1,45,100,43.1
C,70,30,1,45,100,43.3
C,70,35,1,45,100,45.9
C,70,40,1,45,100,47.5
C,70,45,1,45,100,47.9
C,70,50,1,45,100,47.8
C,70,55,1,45,100,47.1
C,70,60,1,45,100,45.8
C,70,65,1,45,100,44.2
C,70,70,1,45,100,42.3
C,60,25,1,45,100,40.7
C,60,30,1,45,100,44.8
C,60,35,1,45,100,47.1
C,60,40,1,45,100,48.0
C,60,45,1,45,100,48.2
C,60,50,1,45,100,47.5
C,60,55,1,45,100,46.3
C,60,60,1,45,100,44.7
C,60,65,1,45,100,42.7
C,55,25,1,45,95,41.9
C,55,30,1,45,95,45.1
C,55,35,1,45,95,47.0
C,55,40,1,45,95,47.6
C,55,45,1,45,95,47.6
C,55,50,1,45,95,46.6
C,55,55,1,45,95,45.2
C,55,60,1,45,95,43.2
C,55,65,1,45,95,41.1
C,50,25,1,45,95,42.8
C,50,30,1,45,95,45.9
C,50,35,1,45,95,47.4
C,50,40,1,45,95,48.0
C,50,45,1,45,95,47.5
C,50,50,1,45,95,46.2
C,50,55,1,45,95,44.5
C,50,60,1,45,95,42.3
C,45,25,1,45,95,43.7
C,45,30,1,45,95,46.5
C,45,35,1,45,95,47.9
C,45,40,1,45,95,47.9
C,45,45,1,45,95,47.1
C,45,50,1,45,95,45.7
C,45,55,1,45,95,43.6
C,45,60,1,45,95,41.1
C,40,25,1,45,95,44.6
C,40,30,1,45,95,47.2
C,40,35,1,45,95,48.2
C,40,40,1,45,95,47.9
C,40,45,1,45,95,46.8
C,40,50,1,45,95,44.9
C,40,55,1,45,95,42.4
C,35,25,1,45,95,45.5
C,35,30,1,45,95,47.7
C,35,35,1,45,95,48.4
C,35,40,1,45,95,47.7
C,35,45,1,45,95,46.3
C,35,50,1,45,95,43.9
C,35,55,1,45,95,40.8
C,30,15,1,45,95,35.7
C,30,20,1,45,95,42.4
C,30,25,1,45,95,46.3
C,30,30,1,45,95,48.2
C,30,35,1,45,95,48.4
C,30,40,1,45,95,47.4
C,30,45,1,45,95,45.3
C,25,15,1,45,95,37.0
C,25,20,1,45,95,43.7
C,25,25,1,45,95,47.2
C,25,30,1,45,95,48.5
C,25,35,1,45,95,48.2
C,25,40,1,45,95,46.8
C,25,45,1,45,95,44.1
C,25,15,1,45,90,37.5
C,25,20,1,45,90,43.5
C,25,25,1,45,90,46.8
C,25,30,1,45,90,48.0
C,25,35,1,45,90,47.7
C,25,40,1,45,90,46.2
C,25,45,1,45,90,43.6
C,20,15,1,45,90,39.0
C,20,20,1,45,90,44.6
C,20,25,1,45,90,47.5
C,20,30,1,45,90,48.2
C,20,35,1,45,90,47.5
C,20,40,1,45,90,45.3
C,20,45,1,45,90,42.0
C,15,15,1,45,90,40.2
C,15,20,1,45,90,45.6
C,15,25,1,45,90,48.1
C,15,30,1,45,90,48.2
C,15,35,1,45,90,46.7
C,15,40,1,45,90,43.8
C,10,15,1,45,90,41.6
C,10,20,1,45,90,46.6
C,10,25,1,45,90,48.5
C,10,30,1,45,90,48.0
C,10,35,1,45,90,45.7
C,10,40,1,45,90,41.8
C,5,15,1,45,90,43.3
C,5,20,1,45,90,47.6
C,5,25,1,45,90,48.8
C,5,30,1,45,90,47.4
C,5,35,1,45,90,44.0
C,5,40,1,45,90,38.5
C,100,45,1,40,115,38.4
C,100,50,1,40,115,42.8
C,100,55,1,40,115,45.1
C,100,60,1,40,115,46.5
C,100,65,1,40,115,46.7
C,100,70,1,40,115,46.7
C,100,75,1,40,115,46.3
C,100,80,1,40,115,45.4
C,100,85,1,40,115,44.3
C,95,45,1,40,115,39.9
C,95,50,1,40,115,43.8
C,95,55,1,40,115,45.9
C,95,60,1,40,115,46.9
C,95,65,1,40,115,47.1
C,95,70,1,40,115,46.7
C,95,75,1,40,115,45.9
C,95,80,1,40,115,45.0
C,95,85,1,40,115,43.8
C,90,45,1,40,115,41.6
C,90,50,1,40,115,44.7
C,90,55,1,40,115,46.4
C,90,60,1,40,115,47.0
C,90,65,1,40,115,47.1
C,90,70,1,40,115,46.6
C,90,75,1,40,115,45.7
C,90,80,1,40,115,44.7
C,90,85,1,40,115,43.2
C,85,45,1,40,115,42.9
C,85,50,1,40,115,45.5
C,85,55,1,40,115,46.8
C,85,60,1,40,115,47.3
C,85,65,1,40,115,47.2
C,85,70,1,40,115,46.4
C,85,75,1,40,115,45.4
C,85,80,1,40,115,44.0
C,85,85,1,40,115,42.5
C,80,45,1,40,115,44.1
C,80,50,1,40,115,46.2
C,80,55,1,40,115,47.3
C,80,60,1,40,115,47.4
C,80,65,1,40,115,47.2
C,80,70,1,40,115,46.3
C,80,75,1,40,115,44.9
C,80,80,1,40,115,43.5
C,80,85,1,40,115,41.8
C,75,45,1,40,110,44.4
C,75,50,1,40,110,46.3
C,75,55,1,40,110,47.1
C,75,60,1,40,110,46.8
C,75,65,1,40,110,46.3
C,75,70,1,40,110,45.3
C,75,75,1,40,110,44.0
C,75,80,1,40,110,42.4
C,75,85,1,40,110,40.6
C,70,45,1,40,110,45.3
C,70,50,1,40,110,46.8
C,70,55,1,40,110,47.2
C,70,60,1,40,110,47.0
C,70,65,1,40,110,46.1
C,70,70,1,40,110,45.0
C,70,75,1,40,110,43.2
C,70,80,1,40,110,41.6
C,70,85,1,40,110,39.6
C,60,40,1,40,110,44.6
C,60,45,1,40,110,46.8
C,60,50,1,40,110,47.6
C,60,55,1,40,110,47.3
C,60,60,1,40,110,46.5
C,60,65,1,40,110,45.3
C,60,70,1,40,110,43.4
C,60,75,1,40,110,41.3
C,55,40,1,40,110,45.6
C,55,45,1,40,110,47.4
C,55,50,1,40,110,47.7
C,55,55,1,40,110,47.3
C,55,60,1,40,110,46.1
C,55,65,1,40,110,44.4
C,55,70,1,40,110,42.5
C,55,75,1,40,110,40.1
C,50,40,1,40,110,46.5
C,50,45,1,40,110,47.7
C,50,50,1,40,110,47.9
C,50,55,1,40,110,46.9
C,50,60,1,40,110,45.6
C,50,65,1,40,110,43.5
C,50,70,1,40,110,41.1
C,50,75,1,40,110,38.5
C,45,40,1,40,110,47.3
C,45,45,1,40,110,48.1
C,45,50,1,40,110,47.7
C,45,55,1,40,110,46.6
C,45,60,1,40,110,44.6
C,45,65,1,40,110,42.4
C,45,70,1,40,110,39.5
C,45,75,1,40,110,36.6
C,40,20,1,40,110,12.0
C,40,25,1,40,110,27.4
C,40,30,1,40,110,41.5
C,40,35,1,40,110,46.1
C,40,40,1,40,110,47.9
C,40,45,1,40,110,48.3
C,40,50,1,40,110,47.4
C,40,55,1,40,110,45.7
C,40,60,1,40,110,43.6
C,40,65,1,40,110,40.8
C,35,30,1,40,105,43.3
C,35,35,1,40,105,46.6
C,35,40,1,40,105,48.0
C,35,45,1,40,105,47.7
C,35,50,1,40,105,46.4
C,35,55,1,40,105,44.4
C,35,60,1,40,105,41.7
C,35,65,1,40,105,38.4
C,30,25,1,40,105,38.3
C,30,30,1,40,105,44.7
C,30,35,1,40,105,47.5
C,30,40,1,40,105,48.1
C,30,45,1,40,105,47.5
C,30,50,1,40,105,45.7
C,30,55,1,40,105,43.1
C,30,60,1,40,105,39.8
C,25,25,1,40,105,40.8
C,25,30,1,40,105,46.1
C,25,35,1,40,105,48.2
C,25,40,1,40,105,48.2
C,20,25,1,40,105,43.1
C,20,30,1,40,105,47.3
C,15,25,1,40,105,45.1
C,15,30,1,40,105,48.3
C,15,35,1,40,105,48.6
C,15,40,1,40,105,47.3
C,15,45,1,40,105,44.2
C,15,50,1,40,105,40.1
C,15,55,1,40,105,34.5
C,15,60,1,40,105,28.4
C,100,20,1,55,80,45.4
C,100,25,1,55,80,46.8
C,100,30,1,55,80,47.2
C,100,35,1,55,80,47.4
C,100,40,1,55,80,47.1
C,100,45,1,55,80,46.4
C,100,50,1,55,80,45.5
C,100,55,1,55,80,44.1
C,100,60,1,55,80,42.5
C,100,65,1,55,80,40.8
C,100,70,1,55,80,39.2
C,100,75,1,55,80,37.2
C,100,80,1,55,80,35.3
C,100,85,1,55,80,33.3
C,100,90,1,55,80,31.5
C,100,95,1,55,80,29.4
C,100,100,1,55,80,27.7
C,95,20,1,55,75,45.5
C,95,25,1,55,75,46.5
C,95,30,1,55,75,46.8
C,95,35,1,55,75,46.9
C,95,40,1,55,75,46.4
C,95,45,1,55,75,45.5
C,95,50,1,55,75,44.2
C,95,55,1,55,75,42.8
C,95,60,1,55,75,41.2
C,95,65,1,55,75,39.5
C,95,70,1,55,75,37.6
C,90,20,1,55,75,45.7
C,90,25,1,55,75,46.6
C,90,30,1,55,75,47.0
C,90,35,1,55,75,46.8
C,90,40,1,55,75,46.4
C,90,45,1,55,75,45.3
C,90,50,1,55,75,44.0
C,90,55,1,55,75,42.4
C,90,60,1,55,75,40.7
C,85,20,1,55,75,45.9
C,85,25,1,55,75,46.7
C,85,30,1,55,75,47.2
C,85,35,1,55,75,46.8
C,85,40,1,55,75,46.3
C,85,45,1,55,75,45.1
C,85,50,1,55,75,43.8
C,85,55,1,55,75,42.0
C,85,60,1,55,75,40.2
C,80,20,1,55,75,46.1
C,80,25,1,55,75,46.9
C,80,30,1,55,75,47.3
C,80,35,1,55,75,47.0
C,80,40,1,55,75,46.1
C,80,45,1,55,75,45.0
C,80,50,1,55,75,43.4
C,80,55,1,55,75,41.6
C,80,60,1,55,75,39.4
C,75,10,1,55,75,42.6
C,75,15,1,55,75,44.8
C,75,20,1,55,75,46.2
C,75,25,1,55,75,47.1
C,75,30,1,55,75,47.3
C,75,35,1,55,75,46.9
C,75,40,1,55,75,46.0
C,75,45,1,55,75,44.5
C,75,50,1,55,75,43.0
C,70,10,1,55,70,42.8
C,70,15,1,55,70,44.9
C,70,20,1,55,70,46.0
C,70,25,1,55,70,46.8
C,70,30,1,55,70,46.6
C,70,35,1,55,70,46.0
C,70,40,1,55,70,45.0
C,70,45,1,55,70,43.4
C,70,50,1,55,70,41.5
C,65,10,1,55,70,42.9
C,65,15,1,55,70,45.1
C,65,20,1,55,70,46.3
C,65,25,1,55,70,46.8
C,65,30,1,55,70,46.7
C,65,35,1,55,70,45.9
C,65,40,1,55,70,44.7
C,65,45,1,55,70,42.9
C,65,50,1,55,70,40.8
C,60,10,1,55,70,43.2
C,60,15,1,55,70,45.2
C,60,20,1,55,70,46.5
C,60,25,1,55,70,47.1
C,60,30,1,55,70,46.7
C,60,35,1,55,70,45.9
C,60,40,1,55,70,44.3
C,60,45,1,55,70,42.4
C,60,50,1,55,70,40.2
C,55,10,1,55,70,43.5
C,55,15,1,55,70,45.5
C,55,20,1,55,70,46.6
C,55,25,1,55,70,47.2
C,55,30,1,55,70,46.8
C,55,35,1,55,70,45.5
C,55,40,1,55,70,43.9
C,55,45,1,55,70,41.8
C,55,50,1,55,70,39.1
C,50,10,1,55,70,43.7
C,50,15,1,55,70,45.8
C,50,20,1,55,70,46.9
C,50,25,1,55,70,47.2
C,50,30,1,55,70,46.6
C,50,35,1,55,70,45.4
C,50,40,1,55,70,43.3
C,50,45,1,55,70,40.9
C,50,50,1,55,70,38.1
C,45,10,1,55,65,43.6
C,45,15,1,55,65,45.5
C,45,20,1,55,65,46.5
C,45,25,1,55,65,46.6
C,45,30,1,55,65,45.7
C,45,35,1,55,65,44.3
C,45,40,1,55,65,42.0
C,45,45,1,55,65,39.3
C,45,50,1,55,65,36.1
C,40,10,1,55,65,43.8
C,40,15,1,55,65,45.9
C,40,20,1,55,65,46.6
C,40,25,1,55,65,46.6
C,40,30,1,55,65,45.5
C,40,35,1,55,65,43.7
C,40,40,1,55,65,41.2
C,40,45,1,55,65,38.0
C,40,50,1,55,65,34.4
C,35,10,1,55,65,44.2
C,35,15,1,55,65,46.0
C,35,20,1,55,65,46.8
C,35,25,1,55,65,46.6
C,35,30,1,55,65,45.3
C,35,35,1,55,65,43.1
C,35,40,1,55,65,40.2
C,35,45,1,55,65,36.5
C,35,50,1,55,65,32.4
C,30,10,1,55,65,44.5
C,30,15,1,55,65,46.4
C,30,20,1,55,65,47.0
C,30,25,1,55,65,46.4
C,30,30,1,55,65,44.8
C,30,35,1,55,65,42.2
C,30,40,1,55,65,38.8
C,30,45,1,55,65,34.6
C,30,50,1,55,65,29.8
C,25,10,1,55,65,44.8
C,25,15,1,55,65,46.5
C,25,20,1,55,65,47.1
C,25,25,1,55,65,46.2
C,25,30,1,55,65,44.2
C,25,35,1,55,65,41.1
C,25,40,1,55,65,37.1
C,25,45,1,55,65,32.0
C,25,50,1,55,65,26.5
C,20,10,1,55,60,44.8
C,20,15,1,55,60,46.2
C,20,20,1,55,60,46.4
C,20,25,1,55,60,45.0
C,20,30,1,55,60,42.4
C,20,35,1,55,60,38.7
C,20,40,1,55,60,33.9
C,20,45,1,55,60,27.8
C,20,50,1,55,60,21.9
C,15,10,1,55,60,45.1
C,15,15,1,55,60,46.5
C,15,20,1,55,60,46.2
C,15,25,1,55,60,44.5
C,15,30,1,55,60,41.3
C,15,35,1,55,60,36.7
C,15,40,1,55,60,30.6
C,15,45,1,55,60,23.7
C,15,50,1,55,60,17.3
C,10,10,1,55,60,45.5
C,10,15,1,55,60,46.7
C,10,20,1,55,60,46.0
C,10,25,1,55,60,43.7
C,10,30,1,55,60,39.6
C,10,35,1,55,60,33.8
C,10,40,1,55,60,15.8
C,10,45,1,55,60,18.4
C,10,50,1,55,60,12.4
C,5,10,1,55,60,45.8
C,5,15,1,55,60,46.8
C,5,20,1,55,60,45.7
C,5,25,1,55,60,42.6
C,5,30,1,55,60,37.3
C,5,35,1,55,60,29.4
C,5,40,1,55,60,20.1
C,0,0,1,55,60,0.8
C,0,5,1,55,60,0.8
C,0,10,1,55,60,0.0
C,0,15,1,55,60,0.0
C,0,20,1,55,60,0.0
C,0,25,1,55,60,0.0
C,0,30,1,55,60,0.0
C,0,0,1,55,55,38.1
C,0,5,1,55,55,42.9
C,0,10,1,55,55,45.5
C,0,15,1,55,55,45.9
C,0,20,1,55,55,44.0
C,0,25,1,55,55,39.8
C,0,30,1,55,55,32.8
C,0,0,0,55,55,1.1
C,0,5,0,55,55,1.1
C,0,10,0,55,55,0.0
C,0,15,0,55,55,0.0
C,0,20,0,55,55,0.0
C,0,25,0,55,55,0.0
C,0,30,0,55,55,0.0
C,0,0,0,55,45,37.1
C,0,5,0,55,45,40.6
C,0,10,0,55,45,42.3
C,0,15,0,55,45,42.0
C,0,20,0,55,45,39.7
C,0,25,0,55,45,39.7
C,0,30,0,55,45,27.8
A,0,0,0,55,45,28.5
A,0,5,0,55,45,29.8
A,0,10,0,55,45,30.9
A,0,15,0,55,45,31.5
A,0,20,0,55,45,31.7
A,0,25,0,55,45,31.7
A,0,30,0,55,45,31.1
C,100,0,1,45,90,15.3
C,100,5,1,45,90,17.5
C,100,10,1,45,90,20.6
C,100,15,1,45,90,24.9
C,100,20,1,45,90,30.0
C,100,25,1,45,90,35.0
C,100,30,1,45,90,38.8
C,100,36,1,43,110,37.9
C,100,37,1,43,110,39.1
C,100,38,1,43,110,40.0
C,100,39,1,43,110,40.9
C,100,41,1,43,110,42.5
C,100,42,1,43,110,43.0
C,100,43,1,43,110,43.7
C,100,44,1,43,110,44.2
C,100,46,1,43,110,45.1
C,100,47,1,43,110,45.5
C,100,48,1,43,110,45.9
C,100,49,1,43,110,46.3
C,100,51,1,43,110,46.8
C,100,52,1,43,110,46.9
C,100,53,1,43,110,47.0
C,100,54,1,43,110,47.1
C,100,56,1,43,110,47.4
C,100,57,1,43,110,47.5
C,100,58,1,43,110,47.5
C,100,59,1,43,110,47.6
C,100,61,1,43,110,47.6
C,100,62,1,43,110,47.4
C,100,63,1,43,110,47.5
C,100,64,1,43,110,47.4
C,100,66,1,43,110,47.1
C,100,67,1,43,110,46.9
C,100,68,1,43,110,47.0
C,100,69,1,43,110,46.8
C,95,41,1,43,110,43.4
C,95,42,1,43,110,43.9
C,95,43,1,43,110,44.5
C,95,44,1,43,110,45.0
C,95,46,1,43,110,45.8
C,95,47,1,43,110,46.2
C,95,48,1,43,110,46.3
C,95,49,1,43,110,46.7
C,95,51,1,43,110,47.1
C,95,52,1,43,110,47.2
C,95,53,1,43,110,47.3
C,95,54,1,43,110,47.4
C,95,56,1,43,110,47.6
C,95,57,1,43,110,47.6
C,95,58,1,43,110,47.7
C,95,59,1,43,110,47.8
C,95,61,1,43,110,47.7
C,95,62,1,43,110,47.5
C,95,63,1,43,110,47.3
C,95,64,1,43,110,47.4
C,95,66,1,43,110,47.1
C,95,67,1,43,110,46.9
C,95,68,1,43,110,46.7
C,95,69,1,43,110,46.6
C,95,71,1,43,110,46.2
C,95,72,1,43,110,46.1
C,95,73,1,43,110,45.7
C,95,74,1,43,110,45.5
C,90,40,1,43,110,43.5
C,90,41,1,43,110,44.2
C,90,42,1,43,110,44.7
C,90,43,1,43,110,45.1
C,90,44,1,43,110,45.7
C,90,45,1,43,110,46.1
C,90,46,1,43,110,46.4
C,90,47,1,43,110,46.6
C,90,48,1,43,110,46.9
C,90,49,1,43,110,47.2
C,90,50,1,43,110,47.3
C,90,51,1,43,110,47.4
C,90,52,1,43,110,47.7
C,90,53,1,43,110,47.7
C,90,54,1,43,110,47.8
C,90,55,1,43,110,47.9
C,90,56,1,43,110,47.9
C,90,57,1,43,110,47.7
C,90,58,1,43,110,47.8
C,90,59,1,43,110,47.8
C,90,60,1,43,110,47.6
C,90,61,1,43,110,47.7
C,90,62,1,43,110,47.5
C,90,63,1,43,110,47.3
C,90,64,1,43,110,47.3
C,90,65,1,43,110,47.1
C,90,66,1,43,110,46.9
C,90,67,1,43,110,46.8
C,90,68,1,43,110,46.6
C,90,69,1,43,110,46.4
C,90,70,1,43,110,46.2
C,90,71,1,43,110,46.0
C,90,72,1,43,110,45.6
C,90,73,1,43,110,45.4
C,90,74,1,43,110,45.2
C,90,75,1,43,110,44.8
C,96,50,1,43,110,46.9
C,97,50,1,43,110,46.8
C,98,50,1,43,110,46.7
C,99,50,1,43,110,46.5
C,96,51,1,43,110,47.0
C,97,51,1,43,110,46.9
C,98,51,1,43,110,46.8
C,99,51,1,43,110,46.7
C,96,52,1,43,110,47.1
C,97,52,1,43,110,47.0
C,98,52,1,43,110,47.1
C,99,52,1,43,110,47.0
C,96,53,1,43,110,47.2
C,97,53,1,43,110,47.3
C,98,53,1,43,110,47.3
C,99,53,1,43,110,47.1
C,96,54,1,43,110,47.5
C,97,54,1,43,110,47.5
C,98,54,1,43,110,47.3
C,99,54,1,43,110,47.3
C,96,55,1,43,110,47.6
C,97,55,1,43,110,47.5
C,98,55,1,43,110,47.5
C,99,55,1,43,110,47.3
C,91,40,1,43,110,43.4
C,92,40,1,43,110,43.2
C,93,40,1,43,110,43.0
C,94,40,1,43,110,42.8
C,91,41,1,43,110,44.1
C,92,41,1,43,110,43.9
C,93,41,1,43,110,43.7
C,94,41,1,43,110,43.6
C,91,42,1,43,110,44.5
C,92,42,1,43,110,44.4
C,93,42,1,43,110,44.2
C,94,42,1,43,110,44.0
C,91,43,1,43,110,44.9
C,92,43,1,43,110,45.0
C,93,43,1,43,110,44.8
C,94,43,1,43,110,44.7
C,91,44,1,43,110,45.5
C,92,44,1,43,110,45.4
C,93,44,1,43,110,45.3
C,94,44,1,43,110,45.1
C,91,45,1,43,110,45.9
C,92,45,1,43,110,45.8
C,93,45,1,43,110,45.7
C,94,45,1,43,110,45.5
C,91,46,1,43,110,46.3
C,92,46,1,43,110,46.2
C,93,46,1,43,110,46.0
C,94,46,1,43,110,45.9
C,91,47,1,43,110,46.4
C,92,47,1,43,110,46.3
C,93,47,1,43,110,46.4
C,94,47,1,43,110,46.3
C,91,48,1,43,110,46.8
C,92,48,1,43,110,46.7
C,93,48,1,43,110,46.6
C,94,48,1,43,110,46.4
C,91,49,1,43,110,47.1
C,92,49,1,43,110,47.0
C,93,49,1,43,110,46.9
C,94,49,1,43,110,46.8
C,91,50,1,43,110,47.2
C,92,50,1,43,110,47.1
C,93,50,1,43,110,47.0
C,94,50,1,43,110,46.9
C,91,51,1,43,110,47.3
C,92,51,1,43,110,47.4
C,93,51,1,43,110,47.3
C,94,51,1,43,110,47.2
C,91,52,1,43,110,47.6
C,92,52,1,43,110,47.5
C,93,52,1,43,110,47.4
C,94,52,1,43,110,47.3
C,91,53,1,43,110,47.7
C,92,53,1,43,110,47.6
C,93,53,1,43,110,47.5
C,94,53,1,43,110,47.4
C,91,54,1,43,110,47.7
C,92,54,1,43,110,47.7
C,93,54,1,43,110,47.6
C,94,54,1,43,110,47.5
C,91,55,1,43,110,47.8
C,92,55,1,43,110,47.7
C,93,55,1,43,110,47.7
C,94,55,1,43,110,47.6
C,91,56,1,43,110,47.8
C,92,56,1,43,110,47.8
C,93,56,1,43,110,47.7
C,94,56,1,43,110,47.6
C,91,57,1,43,110,47.9
C,92,57,1,43,110,47.8
C,93,57,1,43,110,47.8
C,94,57,1,43,110,47.7
C,91,58,1,43,110,47.7
C,92,58,1,43,110,47.7
C,93,58,1,43,110,47.8
C,94,58,1,43,110,47.8
C,91,59,1,43,110,47.8
C,92,59,1,43,110,47.7
C,93,59,1,43,110,47.7
C,94,59,1,43,110,47.6
C,91,60,1,43,110,47.6
C,92,60,1,43,110,47.8
C,93,60,1,43,110,47.7
C,94,60,1,43,110,47.7
C,81,40,1,43,105,44.7
C,82,40,1,43,105,44.6
C,83,40,1,43,105,44.4
C,84,40,1,43,105,44.3
C,86,40,1,43,105,44.0
C,87,40,1,43,105,43.8
C,88,40,1,43,105,43.7
C,89,40,1,43,105,43.5
C,80,41,1,43,105,45.3
C,81,41,1,43,105,45.1
C,82,41,1,43,105,45.0
C,83,41,1,43,105,44.8
C,84,41,1,43,105,44.7
C,85,41,1,43,105,44.6
C,86,41,1,43,105,44.4
C,87,41,1,43,105,44.3
C,88,41,1,43,105,44.1
